cpa_id,cluster
346313,0
346312,0
346332,0
346298,0
346297,0
346949,0
339957,0
346333,0
341073,0
326416,0
345489,0
345498,0
346076,0
346580,0
348145,1
342134,0
347199,0
346311,0
347055,0
326399,0
342062,0
346330,0
326141,0
347200,0
346405,0
341958,0
345823,0
346285,0
347359,0
345841,0
348605,0
347067,0
345499,0
348935,0
347066,0
346286,0
346284,0
326582,0
347308,1
340602,0
345741,0
346581,0
342791,1
341249,1
347221,0
339783,0
346296,0
345822,0
352097,0
341248,1
339786,0
348152,1
326565,0
341205,1
342059,0
353097,0
353098,0
342698,0
344264,0
344185,0
345481,0
339870,0
356198,1
346424,0
347201,0
342122,0
346406,0
341979,1
347489,0
326302,1
339880,0
338245,0
340601,0
354915,0
346083,0
345490,0
353457,0
345840,0
340532,0
326621,0
346583,0
346384,0
347053,0
346082,0
353456,0
339779,0
346277,0
346275,0
346423,0
348916,0
353467,0
346329,0
342699,0
326233,0
338246,0
348144,1
347219,0
341072,0
345500,0
342063,0
346331,0
353392,0
352098,0
345705,0
353095,0
344269,0
345740,0
353111,0
348934,0
326405,0
342784,1
348457,1
342792,1
341257,1
338410,0
346353,0
347220,0
345922,0
342309,0
347195,0
354907,0
348919,0
344263,0
347360,0
352464,0
346295,0
342785,1
352096,0
341960,0
342833,1
337958,0
338401,0
347081,0
353079,0
342135,0
340461,0
348604,0
354914,0
345742,0
347194,0
339777,0
353466,0
341071,0
346584,0
342790,1
344304,0
326377,0
352463,0
346351,0
338406,0
347080,0
340604,0
353465,0
326298,1
352120,0
346276,0
345374,1
345373,1
348582,0
339939,0
347570,0
352920,0
347294,1
344174,0
341243,1
340131,0
353450,0
349621,0
347485,0
346265,0
339068,0
339802,0
345510,0
340548,0
350452,0
350576,0
344195,0
348151,1
344265,0
326456,1
326113,0
344211,0
341204,1
347293,1
352919,0
346852,0
342800,1
342123,0
342110,0
347054,0
347196,0
342482,0
341978,1
353398,0
356197,1
355784,0
326457,1
347855,0
326335,0
352121,0
342783,1
340531,0
342831,1
339322,1
341258,1
338446,0
347524,0
342120,0
337957,0
348161,1
341256,1
338252,0
342140,0
346522,0
341250,1
352119,0
347193,0
326303,1
338251,0
340547,0
353455,0
340104,0
340105,0
347520,0
342727,1
347191,0
339800,0
353400,0
339090,0
338244,0
341259,1
342789,1
353234,0
342793,1
348462,1
347056,0
347065,0
326397,0
342311,0
339069,0
339794,0
347861,0
348627,0
346585,0
342133,0
326297,1
340518,0
341242,1
326460,1
352469,0
338417,0
337853,0
339866,0
339323,1
339320,1
344319,0
347980,0
341106,1
338620,0
342830,1
340600,0
352470,0
340459,0
338447,0
346075,0
354922,0
344186,0
348162,1
326217,0
354906,0
339089,0
340603,0
339940,0
