cpa_id,cluster
12503,0
12473,0
12504,0
12515,0
12498,0
12462,0
17452,0
11807,0
17507,0
10085,0
11021,0
9964,0
12514,0
21003,0
20390,0
20380,0
20383,0
20389,0
20391,0
19876,0
21165,0
6559,0
20998,0
20566,0
20398,0
20447,0
6579,0
20534,0
20990,0
9948,0
18458,0
6562,0
6560,0
20467,0
60125,0
20621,0
6561,0
6603,0
60109,0
59713,0
9946,0
60546,0
60050,0
20407,0
60543,0
60110,0
60545,0
18284,0
60544,0
18291,0
60070,0
20415,0
20409,0
1767,0
60144,0
59708,0
60548,0
19838,0
60061,0
60124,0
60048,0
60549,0
60071,0
60108,0
60057,0
20414,0
18283,0
60053,0
60523,0
59750,0
62683,0
60091,0
18281,0
20416,0
60049,0
19937,0
20406,0
18292,0
60090,0
60052,0
60540,0
60058,0
60126,0
60087,0
60073,0
18275,0
60068,0
18115,0
19916,0
60051,0
20991,0
1759,0
19839,0
59761,0
17532,0
60072,0
19917,0
20408,0
18116,0
20402,0
59725,0
20399,0
17407,0
60114,0
21166,0
20411,0
18296,0
21174,0
59717,0
21002,0
60173,0
60161,0
60175,0
20418,0
60522,0
19936,0
20403,0
19837,0
18274,0
18285,0
17405,0
18293,0
59714,0
19935,0
59760,0
60174,0
20397,0
60541,0
19932,0
60131,0
60150,0
60069,0
19833,0
21157,0
17397,0
60074,0
18273,0
17530,0
17406,0
62686,0
18290,0
6284,1
10164,1
10194,1
6132,1
10195,1
10023,1
10025,1
6131,1
9988,1
6177,1
6201,1
6151,1
60531,1
10197,1
62705,1
6124,1
10196,1
60538,1
60045,1
20410,1
60537,1
60520,1
60536,1
17529,1
60525,1
59756,1
60533,1
60054,1
62680,1
60532,1
59769,1
60547,2
60529,2
21181,2
21173,2
21175,2
19918,2
17556,2
59705,2
19928,2
60166,2
19938,2
60059,2
17416,2
59741,2
20401,2
20563,2
19929,2
20981,2
20565,2
59729,2
60067,2
19933,2
60088,2
60075,2
17396,2
19910,2
18272,2
17394,2
59722,2
17535,2
20977,2
17442,2
60164,2
60147,2
19836,2
60116,2
60777,2
60078,2
18114,2
17458,2
60056,2
21183,2
17550,2
62658,2
17549,2
20395,2
17534,2
60711,2
62559,2
18118,2
60176,2
17378,2
60089,2
21167,2
28021,2
60093,2
59236,2
60129,2
17536,2
62687,2
60111,2
19919,2
59710,2
60807,2
60149,2
20999,2
59724,2
60163,2
18119,2
21180,2
19841,2
19914,2
60535,2
21179,2
19903,2
62558,2
59247,2
60539,2
18121,2
60113,2
17383,2
18297,2
21004,2
20997,2
21164,2
60755,2
60165,2
60098,2
17541,2
20982,2
60550,2
60046,2
17537,2
20419,2
18280,2
21001,2
17513,2
59719,2
17469,2
62656,2
60736,2
59749,2
19934,2
62585,2
17401,2
60774,2
60132,2
21143,2
17375,2
17454,2
28026,2
17545,2
19909,2
20374,2
60700,2
20392,2
60775,2
17489,2
17370,2
17421,2
17417,2
62630,2
17430,2
17437,2
20978,2
21156,2
19842,2
60095,2
60115,2
17531,2
18871,2
18269,2
60806,2
60146,2
62657,2
18117,2
60159,2
17472,2
17398,2
17462,2
19904,2
59246,2
59759,2
60524,2
20985,2
60521,3
59784,3
60526,3
21176,3
59747,3
59768,3
21184,4
62661,4
18870,4
20605,4
18113,4
17388,4
60740,4
17563,4
17387,4
21172,4
17404,4
62684,4
21155,4
19900,4
19907,4
60720,4
18286,4
18267,4
18268,4
60127,4
18279,4
62682,4
60162,4
17364,4
60097,4
19913,4
17525,4
20986,4
20464,4
17501,4
59718,4
60151,4
19840,4
21178,4
59732,4
17538,4
59740,4
60094,4
18531,4
18532,4
60148,4
21127,4
60699,4
20468,4
19920,4
62589,4
62609,4
17431,4
17500,4
19901,4
17386,4
20413,4
19834,4
17382,4
17542,4
60185,4
17488,4
21144,4
17552,4
19902,4
19927,4
62689,4
20396,4
21158,4
20417,4
18935,4
19915,4
18120,4
60776,4
62635,4
20458,4
18507,4
17528,4
17443,4
17468,4
59739,4
18812,4
19889,4
60167,4
60177,4
19908,4
17410,4
60791,4
62664,4
17456,4
18477,4
20996,4
17480,4
19912,4
60738,4
60696,4
20560,4
17385,4
18482,4
17371,4
18533,4
58333,4
60080,4
17519,4
62608,4
59773,4
17395,4
20984,4
21041,4
59731,4
21005,4
17520,4
62685,4
59711,4
17399,4
17391,4
60528,4
62586,4
20992,4
18560,4
17455,4
18998,4
60187,4
20620,4
20459,4
17411,4
18264,4
28022,4
20465,4
17508,4
19882,4
17558,4
20400,4
20446,4
17415,4
59706,4
62654,4
62633,4
18875,4
60112,4
28027,4
19921,4
28020,4
62666,4
17461,4
62611,4
62588,4
19892,4
19888,4
60758,4
60145,4
60143,4
20983,4
60530,4
58659,4
19911,4
18265,4
28012,4
57659,4
60756,4
17499,4
19881,4
60130,4
60761,4
59733,4
60739,4
18872,4
17494,5
17476,5
59797,5
59798,5
17493,5
