cpa_id,cluster
1072,0
1081,0
1217,0
1236,0
11259,0
11300,0
11552,0
12530,0
12532,0
12537,0
12538,0
12551,0
12552,0
12555,0
21225,0
21228,0
21234,0
21238,0
21240,0
21253,0
21258,0
21388,0
21583,0
21602,0
24026,0
24029,0
24032,0
24036,0
24038,0
24088,0
24089,0
24090,0
24093,0
24199,0
24212,0
24401,0
24406,0
24407,0
24411,0
24414,0
24420,0
24429,0
24431,0
24433,0
24434,0
24442,0
24444,0
24447,0
24449,0
24452,0
24458,0
24461,0
24463,0
24472,0
24475,0
24479,0
24480,0
24481,0
24484,0
24485,0
24486,0
24489,0
24589,0
25260,0
25267,0
25475,0
25547,0
25549,0
26753,0
21857,1
21896,1
22012,1
24185,1
24201,1
24554,1
26127,1
26128,1
26129,1
26130,1
840,2
864,2
897,2
1067,2
1131,2
1140,2
1225,2
11260,2
11557,2
11574,2
11657,2
11677,2
12123,2
12127,2
12131,2
12533,2
12535,2
12540,2
12543,2
12545,2
12547,2
12550,2
12561,2
21233,2
21242,2
21257,2
21276,2
21278,2
21291,2
21292,2
21324,2
21326,2
21376,2
21422,2
21516,2
21541,2
21542,2
21614,2
21618,2
24005,2
24034,2
24035,2
24058,2
24211,2
24347,2
24354,2
24404,2
24408,2
24410,2
24412,2
24415,2
24421,2
24426,2
24427,2
24428,2
24435,2
24439,2
24441,2
24445,2
24446,2
24448,2
24450,2
24451,2
24454,2
24455,2
24464,2
24468,2
24471,2
24476,2
24477,2
24483,2
24487,2
24488,2
24581,2
24582,2
24612,2
25261,2
25474,2
25550,2
25552,2
25554,2
25561,2
21477,3
21912,3
24553,3
25355,3
26959,3
26963,3
1068,4
1208,4
1219,4
11256,4
11549,4
11551,4
11556,4
11568,4
11569,4
11669,4
11670,4
11671,4
11674,4
11675,4
12536,4
12541,4
12544,4
12554,4
12556,4
12558,4
12562,4
12564,4
21188,4
21226,4
21274,4
21289,4
21305,4
21307,4
21314,4
21355,4
21436,4
21467,4
21501,4
21503,4
21531,4
21535,4
21546,4
21640,4
21644,4
21697,4
21709,4
21727,4
21737,4
21975,4
24013,4
24028,4
24033,4
24052,4
24053,4
24057,4
24183,4
24200,4
24210,4
24312,4
24313,4
24326,4
24327,4
24335,4
24352,4
24353,4
24380,4
24399,4
24437,4
24443,4
24456,4
24459,4
24467,4
24580,4
24584,4
24607,4
24609,4
25259,4
25262,4
25264,4
25269,4
25270,4
25548,4
25557,4
25558,4
25559,4
25829,4
25978,4
27606,4
30001,4
21415,5
21593,5
21668,5
24184,5
25245,5
26958,5
26964,5
1045,6
1048,6
1175,6
11252,6
11253,6
11298,6
11533,6
11559,6
11560,6
11561,6
11562,6
11580,6
12126,6
12548,6
12553,6
12557,6
12559,6
12563,6
12574,6
13078,6
21194,6
21219,6
21237,6
21254,6
21279,6
21453,6
21473,6
21497,6
21517,6
21523,6
21540,6
21621,6
21636,6
21648,6
21678,6
21696,6
21732,6
21869,6
22712,6
23982,6
24000,6
24004,6
24019,6
24030,6
24051,6
24065,6
24107,6
24240,6
24241,6
24248,6
24298,6
24304,6
24311,6
24319,6
24348,6
24397,6
24403,6
24413,6
24423,6
24425,6
24436,6
24438,6
24440,6
24460,6
24465,6
24474,6
24482,6
24525,6
24531,6
24539,6
24547,6
24577,6
24579,6
24588,6
24606,6
24608,6
24628,6
24629,6
24639,6
25263,6
25567,6
25717,6
25833,6
25835,6
25892,6
25894,6
25895,6
25982,6
29263,6
29264,6
21471,7
21888,7
22008,7
25243,7
25246,7
25374,7
25838,7
26969,7
26985,7
27009,7
27010,7
1079,8
1087,8
1128,8
1199,8
1239,8
1240,8
9515,8
11254,8
11257,8
11564,8
11676,8
12128,8
12130,8
12414,8
12534,8
12539,8
12542,8
12546,8
12549,8
12560,8
21231,8
21239,8
21327,8
21339,8
21341,8
21352,8
21398,8
21409,8
21474,8
21486,8
21507,8
21515,8
21526,8
21544,8
21550,8
21553,8
21572,8
21610,8
21638,8
21639,8
21649,8
21657,8
21706,8
21837,8
21972,8
22104,8
22408,8
24044,8
24245,8
24253,8
24255,8
24334,8
24379,8
24394,8
24395,8
24409,8
24416,8
24418,8
24478,8
24545,8
24546,8
24592,8
24611,8
24636,8
24637,8
24638,8
25271,8
25531,8
25556,8
25564,8
25715,8
25822,8
25832,8
25836,8
25880,8
25881,8
25882,8
25886,8
25887,8
25893,8
25899,8
25900,8
25904,8
25908,8
25909,8
25913,8
25914,8
25975,8
25979,8
26300,8
27462,8
27607,8
28839,8
28841,8
28847,8
28849,8
29027,8
29028,8
29259,8
29261,8
29262,8
29265,8
29432,8
29448,8
30155,8
30156,8
33702,8
33704,8
21500,9
21505,9
21815,9
21825,9
21989,9
22044,9
25239,9
25359,9
25361,9
25368,9
25480,9
25529,9
26994,9
26995,9
1076,10
11255,10
11538,10
11558,10
11572,10
11578,10
11665,10
12124,10
12415,10
12575,10
13071,10
21243,10
21244,10
21281,10
21293,10
21300,10
21303,10
21321,10
21332,10
21343,10
21346,10
21367,10
21368,10
21369,10
21372,10
21424,10
21490,10
21534,10
21539,10
21549,10
21551,10
21568,10
21616,10
21623,10
21630,10
21688,10
21692,10
21760,10
21849,10
21850,10
22280,10
22626,10
22706,10
23975,10
23977,10
23980,10
24042,10
24045,10
24047,10
24048,10
24049,10
24050,10
24055,10
24064,10
24087,10
24091,10
24108,10
24117,10
24242,10
24274,10
24275,10
24280,10
24281,10
24365,10
24384,10
24453,10
24526,10
24528,10
24541,10
24548,10
24590,10
24597,10
24605,10
24610,10
24634,10
24635,10
25266,10
25273,10
25530,10
25560,10
25718,10
25719,10
25821,10
25826,10
25830,10
25834,10
25839,10
25877,10
25885,10
25891,10
25898,10
25905,10
25919,10
25958,10
28838,10
28840,10
29411,10
29421,10
29427,10
29439,10
29440,10
29449,10
33624,10
33679,10
21410,11
21411,11
21878,11
25240,11
25244,11
25349,11
25366,11
25371,11
25372,11
25373,11
25528,11
25814,11
26970,11
27007,11
27027,11
