cpa_id,cluster
53701,0
53768,0
53824,0
53832,0
53942,0
54014,0
54016,0
54018,0
54023,0
54024,0
54032,0
54040,0
54041,0
54045,0
54046,0
54053,0
64579,0
65202,0
65242,0
65259,0
65264,0
65464,0
65523,0
65698,0
65703,0
65710,0
65781,0
65797,0
65808,0
65846,0
65872,0
65899,0
65913,0
65921,0
65924,0
65929,0
65930,0
65936,0
65940,0
65941,0
65943,0
65951,0
65954,0
65973,0
66034,0
66081,0
66086,0
66160,0
66169,0
66179,0
66180,0
66183,0
66188,0
66194,0
66461,0
66462,0
66463,0
66614,0
66618,0
67226,0
67280,0
67283,0
67484,0
67489,0
67507,0
67519,0
67521,0
67522,0
82297,0
82307,0
82594,0
82706,0
82709,0
82745,0
82754,0
82755,0
82758,0
82768,0
23845,1
23846,1
23851,1
23859,1
23862,1
23864,1
23866,1
23868,1
23870,1
23871,1
23872,1
23875,1
23877,1
23883,1
23884,1
23890,1
23892,1
23893,1
23897,1
23898,1
23899,1
23905,1
23907,1
23909,1
47873,1
47879,1
47880,1
47881,1
48786,1
48788,1
48801,1
48829,1
48841,1
48842,1
48864,1
48865,1
48878,1
48893,1
48987,1
48990,1
48991,1
48993,1
48996,1
48997,1
48998,1
48999,1
49002,1
49005,1
53763,1
53775,1
53788,1
53874,1
53989,1
53990,1
54001,1
54008,1
54011,1
54029,1
54038,1
54044,1
65176,1
65177,1
65205,1
65206,1
65208,1
65210,1
65211,1
65213,1
65358,1
66131,1
66434,1
66834,1
66835,1
66843,1
66951,1
66969,1
66973,1
66989,1
67076,1
67159,1
67232,1
67286,1
67296,1
67297,1
67298,1
67301,1
67302,1
67312,1
67353,1
67442,1
67443,1
67444,1
67445,1
67446,1
67461,1
67465,1
67471,1
67475,1
67478,1
67483,1
67485,1
67509,1
67510,1
67511,1
67512,1
67513,1
67514,1
67515,1
67516,1
69322,1
69359,1
81126,1
81322,1
81327,1
81351,1
81637,1
81638,1
82312,1
82738,1
82741,1
82742,1
82744,1
84220,1
53712,2
53935,2
53937,2
53974,2
53984,2
53985,2
53996,2
54010,2
54034,2
54037,2
54050,2
54058,2
54063,2
54065,2
64606,2
64917,2
65786,2
65807,2
65963,2
65964,2
65966,2
66186,2
66212,2
66213,2
66214,2
66216,2
66217,2
66218,2
66219,2
66220,2
66437,2
66448,2
66453,2
67334,2
67336,2
67337,2
67339,2
67340,2
67342,2
67349,2
67350,2
67355,2
67356,2
67357,2
67358,2
67404,2
67407,2
67412,2
67414,2
67417,2
67418,2
67419,2
67420,2
67427,2
67429,2
67431,2
67432,2
67433,2
67434,2
67435,2
67437,2
69402,2
69421,2
69436,2
82490,2
82493,2
82495,2
82498,2
82502,2
82503,2
82504,2
82708,2
82767,2
82903,2
82907,2
82976,2
82977,2
82978,2
83617,2
83618,2
83640,2
83641,2
83642,2
83648,2
83649,2
83651,2
83652,2
83655,2
83656,2
83658,2
83662,2
83663,2
84181,2
84378,2
84379,2
84381,2
84382,2
84387,2
84391,2
84399,2
84401,2
84439,2
84440,2
84443,2
47874,3
48789,3
48793,3
48799,3
48800,3
48808,3
48831,3
48845,3
48877,3
48994,3
48995,3
49001,3
49006,3
49007,3
49008,3
53875,3
53968,3
53973,3
53976,3
53979,3
54003,3
54004,3
54007,3
54015,3
54017,3
54043,3
54047,3
54051,3
54052,3
54057,3
54059,3
54061,3
65841,3
65885,3
66435,3
66436,3
66446,3
66447,3
66674,3
66678,3
66683,3
66968,3
67196,3
67203,3
67321,3
67332,3
67364,3
67366,3
67367,3
67390,3
67391,3
67394,3
67395,3
67415,3
67425,3
67439,3
67459,3
67460,3
67467,3
67517,3
69413,3
69659,3
69773,3
82505,3
82537,3
82540,3
82541,3
82966,3
82992,3
82999,3
83000,3
83004,3
83007,3
83141,3
83159,3
83160,3
83166,3
83386,3
83394,3
83583,3
83584,3
83593,3
83639,3
83644,3
83645,3
83646,3
83647,3
83754,3
83816,3
83819,3
84024,3
84128,3
84130,3
84136,3
84213,3
84214,3
84215,3
84216,3
84218,3
84219,3
84221,3
84222,3
84223,3
84224,3
84229,3
84234,3
84237,3
84238,3
84239,3
84240,3
84249,3
84250,3
84251,3
84252,3
84253,3
84264,3
84265,3
84268,3
84373,3
84376,3
84385,3
84397,3
84405,3
84414,3
84426,3
84433,3
84434,3
84435,3
84436,3
84513,3
84517,3
84525,3
84529,3
84535,3
84536,3
84537,3
53963,4
54006,4
54013,4
54020,4
54027,4
54067,4
64933,4
65397,4
65890,4
67179,4
67290,4
67305,4
67322,4
67324,4
67325,4
67327,4
67329,4
67343,4
67345,4
67396,4
67409,4
67411,4
67416,4
67438,4
67486,4
67487,4
83650,4
83750,4
83751,4
84407,4
47864,5
47865,5
47871,5
47875,5
47882,5
47885,5
48810,5
48811,5
48846,5
48856,5
48857,5
53880,5
53950,5
53951,5
53955,5
53967,5
53972,5
53975,5
53982,5
53983,5
53991,5
53995,5
53999,5
54012,5
54019,5
54021,5
54064,5
54066,5
65785,5
65819,5
67190,5
67198,5
67209,5
67229,5
67236,5
67237,5
67239,5
67268,5
67269,5
67270,5
67276,5
67278,5
67282,5
67307,5
67308,5
67310,5
67311,5
67316,5
67317,5
67319,5
67323,5
67330,5
67331,5
67373,5
67374,5
67375,5
67376,5
67378,5
67385,5
67387,5
67392,5
67393,5
67397,5
67398,5
67399,5
67400,5
67426,5
67440,5
67447,5
67450,5
67451,5
67452,5
67454,5
67462,5
67463,5
67464,5
67469,5
67473,5
67474,5
67490,5
67492,5
67493,5
67494,5
67496,5
67497,5
67498,5
67499,5
67500,5
67501,5
67502,5
67504,5
67505,5
67506,5
82506,5
83587,5
83590,5
83595,5
83599,5
83600,5
83604,5
83606,5
83607,5
83961,5
83962,5
84126,5
84127,5
84137,5
84139,5
84142,5
84143,5
84144,5
84151,5
84155,5
84159,5
84162,5
84166,5
84167,5
84171,5
84225,5
84226,5
84230,5
84233,5
84235,5
84241,5
84242,5
84245,5
84258,5
84259,5
84260,5
84261,5
84263,5
84266,5
84273,5
84275,5
84416,5
84420,5
84514,5
53954,6
53957,6
53971,6
54022,6
54026,6
64906,6
67180,6
67182,6
67183,6
67227,6
67284,6
67287,6
67304,6
67326,6
67344,6
67346,6
67347,6
67348,6
67405,6
67406,6
67408,6
67410,6
67428,6
67430,6
67436,6
67481,6
67518,6
67520,6
69418,6
82910,6
82983,6
83240,6
83626,6
83636,6
23791,7
23814,7
23837,7
23838,7
23839,7
23840,7
47859,7
47861,7
47862,7
47866,7
47867,7
47868,7
47870,7
47884,7
47886,7
47953,7
48795,7
48821,7
48822,7
48832,7
48834,7
48835,7
48843,7
48866,7
48868,7
48892,7
48894,7
48963,7
53938,7
53952,7
53953,7
53960,7
53965,7
54005,7
67034,7
67039,7
67046,7
67053,7
67140,7
67158,7
67177,7
67181,7
67185,7
67186,7
67189,7
67194,7
67202,7
67207,7
67208,7
67228,7
67230,7
67231,7
67271,7
67272,7
67273,7
67274,7
67275,7
67277,7
67279,7
67288,7
67291,7
67306,7
67309,7
67313,7
67318,7
67359,7
67360,7
67362,7
67377,7
67383,7
67384,7
67388,7
67389,7
67402,7
67403,7
67421,7
67422,7
67424,7
67448,7
67455,7
67456,7
67458,7
67466,7
67468,7
67470,7
67472,7
67476,7
67477,7
67491,7
67495,7
67503,7
69536,7
69559,7
69694,7
69703,7
69717,7
82134,7
82538,7
82543,7
82707,7
82711,7
82770,7
82909,7
82913,7
83588,7
83589,7
83592,7
83594,7
83596,7
83597,7
83603,7
83605,7
83608,7
83610,7
83614,7
83621,7
83629,7
83817,7
83820,7
83963,7
84124,7
84125,7
84129,7
84131,7
84133,7
84135,7
84140,7
84148,7
84149,7
84153,7
84154,7
84156,7
84157,7
84160,7
84161,7
84163,7
84165,7
84172,7
84174,7
84217,7
84227,7
84228,7
84232,7
84236,7
84243,7
84244,7
84246,7
84247,7
84248,7
84254,7
84255,7
84256,7
84257,7
84262,7
84269,7
84270,7
84272,7
84365,7
84366,7
84367,7
84368,7
84370,7
84371,7
84375,7
84415,7
84520,7
84526,7
84528,7
53934,8
53944,8
53945,8
53948,8
53958,8
53962,8
53969,8
67178,8
67285,8
67299,8
67335,8
67338,8
67341,8
82904,8
82905,8
82908,8
82973,8
82975,8
83127,8
83128,8
83241,8
83242,8
83616,8
83619,8
83620,8
83628,8
83634,8
83635,8
84180,8
84386,8
84437,8
84438,8
23812,9
23815,9
23816,9
23828,9
47858,9
47860,9
47863,9
47869,9
47872,9
47876,9
47883,9
47887,9
47912,9
47954,9
48833,9
48844,9
48876,9
48984,9
53830,9
53929,9
53939,9
53941,9
53943,9
53949,9
66996,9
66997,9
67028,9
67029,9
67030,9
67032,9
67033,9
67037,9
67045,9
67054,9
67061,9
67100,9
67101,9
67108,9
67115,9
67116,9
67117,9
67122,9
67123,9
67124,9
67132,9
67133,9
67141,9
67142,9
67150,9
67176,9
67187,9
67188,9
67191,9
67192,9
67197,9
67199,9
67201,9
67204,9
67206,9
67210,9
67213,9
67233,9
67234,9
67235,9
67238,9
67247,9
67248,9
67253,9
67254,9
67314,9
67315,9
67401,9
67423,9
69608,9
69709,9
82133,9
82136,9
82137,9
82139,9
82143,9
82144,9
82420,9
82421,9
82422,9
82424,9
82427,9
82428,9
82429,9
82535,9
82536,9
82539,9
82597,9
82642,9
82645,9
82712,9
82769,9
82771,9
82912,9
82967,9
82968,9
83016,9
83148,9
83149,9
83152,9
83157,9
83167,9
83168,9
83171,9
83174,9
83243,9
83390,9
83507,9
83578,9
83582,9
83585,9
83613,9
83615,9
83630,9
83637,9
83813,9
83818,9
83821,9
83823,9
84134,9
84138,9
84146,9
84150,9
84164,9
84168,9
84173,9
84231,9
84372,9
84403,9
84412,9
84424,9
84427,9
84431,9
84432,9
84531,9
84533,9
64953,10
82897,10
82898,10
82899,10
82900,10
82901,10
82971,10
82972,10
82974,10
82984,10
82986,10
82987,10
83125,10
83129,10
83130,10
83131,10
83132,10
83133,10
83627,10
84408,10
84441,10
84442,10
47877,11
47878,11
47888,11
48853,11
48854,11
48855,11
48867,11
48874,11
48875,11
53923,11
53925,11
53928,11
53936,11
53959,11
53961,11
53966,11
53970,11
65784,11
65805,11
65833,11
65863,11
65864,11
65865,11
65888,11
66995,11
66998,11
67038,11
67043,11
67047,11
67048,11
67055,11
67056,11
67062,11
67068,11
67097,11
67098,11
67105,11
67107,11
67114,11
67130,11
67131,11
67149,11
67184,11
67193,11
67195,11
67240,11
67241,11
67263,11
67368,11
69447,11
69526,11
69527,11
69534,11
69543,11
69553,11
69564,11
69565,11
69571,11
69576,11
69582,11
69595,11
69596,11
69599,11
69618,11
82131,11
82132,11
82135,11
82138,11
82426,11
82430,11
82431,11
82542,11
82544,11
82616,11
82620,11
82622,11
82623,11
82631,11
82643,11
82644,11
82894,11
82895,11
82896,11
82906,11
82961,11
82962,11
82963,11
82964,11
82965,11
82969,11
82970,11
82988,11
82989,11
83001,11
83126,11
83136,11
83137,11
83143,11
83144,11
83147,11
83151,11
83153,11
83154,11
83155,11
83156,11
83158,11
83161,11
83165,11
83169,11
83170,11
83172,11
83186,11
83187,11
83189,11
83191,11
83239,11
83244,11
83387,11
83389,11
83392,11
83393,11
83395,11
83396,11
83397,11
83484,11
83485,11
83486,11
83487,11
83489,11
83490,11
83492,11
83493,11
83495,11
83496,11
83497,11
83498,11
83499,11
83500,11
83502,11
83503,11
83504,11
83505,11
83506,11
83508,11
83509,11
83510,11
83511,11
83512,11
83513,11
83514,11
83515,11
83516,11
83517,11
83518,11
83543,11
83544,11
83547,11
83577,11
83586,11
83591,11
83601,11
83602,11
83611,11
83612,11
83622,11
83623,11
83624,11
83625,11
83631,11
83632,11
83633,11
83638,11
83654,11
83752,11
83755,11
83814,11
83815,11
83822,11
84023,11
84025,11
84141,11
84145,11
84152,11
84158,11
84169,11
84175,11
84176,11
84374,11
84377,11
84380,11
84384,11
84389,11
84390,11
84393,11
84394,11
84395,11
84396,11
84402,11
84404,11
84409,11
84410,11
84411,11
